SOURCE_ROW_NUMBER,listing_id,price,PRICE_FILTER_MODE,USED_FOR_TRAIN,EXCLUSION_REASON,PCS_DATE
7113,18543128,1790000,BASELINE,Y,,2026-09-18
7114,18376361,499000,BASELINE,Y,,2026-09-18
7115,18376397,519000,BASELINE,Y,,2026-09-18
7116,19323156,379000,BASELINE,Y,,2026-09-18
7117,19323205,359000,BASELINE,Y,,2026-09-18
7118,19323199,269000,BASELINE,Y,,2026-09-18
7119,19207387,798000,BASELINE,Y,,2026-09-18
7120,19281334,359000,BASELINE,Y,,2026-09-18
7121,19229952,499000,BASELINE,Y,,2026-09-18
7122,19146356,378000,BASELINE,Y,,2026-09-18
7123,19207378,958000,BASELINE,Y,,2026-09-18
7124,18819151,299000,BASELINE,Y,,2026-09-18
7125,18496659,1450000,BASELINE,Y,,2026-09-18
7126,18983664,399000,BASELINE,Y,,2026-09-18
7127,19176680,899000,BASELINE,Y,,2026-09-18
7128,18939555,499000,BASELINE,Y,,2026-09-18
7129,19007464,469000,BASELINE,Y,,2026-09-18
7130,19229953,479000,BASELINE,Y,,2026-09-18
7131,19207432,489000,BASELINE,Y,,2026-09-18
7132,19207437,285000,BASELINE,Y,,2026-09-18
7133,19229948,499000,BASELINE,Y,,2026-09-18
7134,19077328,199000,BASELINE,Y,,2026-09-18
7135,19055814,418000,BASELINE,Y,,2026-09-18
7136,19305209,299000,BASELINE,Y,,2026-09-18
7137,19305157,239000,BASELINE,Y,,2026-09-18
7138,19305197,659000,BASELINE,Y,,2026-09-18
7139,19281352,599000,BASELINE,Y,,2026-09-18
7140,18189267,438000,BASELINE,Y,,2026-09-18
7141,18906244,578000,BASELINE,Y,,2026-09-18
7142,18719474,1,BASELINE,Y,,2026-09-18
7143,18923314,4150000,BASELINE,Y,,2026-09-18
7144,19299907,699000,BASELINE,Y,,2026-09-18
7145,18859466,950000,BASELINE,Y,,2026-09-18
7146,19323048,1150000,BASELINE,Y,,2026-09-18
7147,19323045,1990000,BASELINE,Y,,2026-09-18
7148,19322149,275000,BASELINE,Y,,2026-09-18
7149,19281261,499000,BASELINE,Y,,2026-09-18
7150,19191575,4490000,BASELINE,Y,,2026-09-18
7151,18917605,3290000,BASELINE,Y,,2026-09-18
7152,18932318,728000,BASELINE,Y,,2026-09-18
7153,19294260,778000,BASELINE,Y,,2026-09-18
7154,19163827,598000,BASELINE,Y,,2026-09-18
7155,19153743,898000,BASELINE,Y,,2026-09-18
7156,19114607,798000,BASELINE,Y,,2026-09-18
7157,18870828,438000,BASELINE,Y,,2026-09-18
7158,19228076,758000,BASELINE,Y,,2026-09-18
7159,19143464,718000,BASELINE,Y,,2026-09-18
7160,19302440,309000,BASELINE,Y,,2026-09-18
7161,19055363,880000,BASELINE,Y,,2026-09-18
7162,18749762,549000,BASELINE,Y,,2026-09-18
7163,18507096,809000,BASELINE,Y,,2026-09-18
7164,19050297,739000,BASELINE,Y,,2026-09-18
7165,19275251,385000,BASELINE,Y,,2026-09-18
7166,19112206,1198000,BASELINE,Y,,2026-09-18
7167,19114659,1198000,BASELINE,Y,,2026-09-18
7168,18838178,1058000,BASELINE,Y,,2026-09-18
7169,19019868,268000,BASELINE,Y,,2026-09-18
7170,19120289,459000,BASELINE,Y,,2026-09-18
7171,19236285,459000,BASELINE,Y,,2026-09-18
7172,19214188,299000,BASELINE,Y,,2026-09-18
7173,19120931,488000,BASELINE,Y,,2026-09-18
7174,19304698,249000,BASELINE,Y,,2026-09-18
7175,19322846,480000,BASELINE,Y,,2026-09-18
7176,19101693,368000,BASELINE,Y,,2026-09-18
7177,18599380,333000,BASELINE,Y,,2026-09-18
7178,19151437,199000,BASELINE,Y,,2026-09-18
7179,19046424,199000,BASELINE,Y,,2026-09-18
7180,19215280,629000,BASELINE,Y,,2026-09-18
7181,19280572,1320000,BASELINE,Y,,2026-09-18
7182,18973045,1320000,BASELINE,Y,,2026-09-18
7183,19279496,549000,BASELINE,Y,,2026-09-18
7184,19301760,699000,BASELINE,Y,,2026-09-18
7185,19102054,799000,BASELINE,Y,,2026-09-18
7186,19229494,559000,BASELINE,Y,,2026-09-18
7187,19126441,279000,BASELINE,Y,,2026-09-18
7188,19322757,319000,BASELINE,Y,,2026-09-18
7189,19259807,998000,BASELINE,Y,,2026-09-18
7190,19135523,499000,BASELINE,Y,,2026-09-18
7191,18618524,1780000,BASELINE,Y,,2026-09-18
7192,18753254,809000,BASELINE,Y,,2026-09-18
7193,18977027,499000,BASELINE,Y,,2026-09-18
7194,19322673,545000,BASELINE,Y,,2026-09-18
7195,19296380,129000,BASELINE,Y,,2026-09-18
7196,16718523,339000,BASELINE,Y,,2026-09-18
7197,18425430,199000,BASELINE,Y,,2026-09-18
7198,18811349,299000,BASELINE,Y,,2026-09-18
7199,19109616,299000,BASELINE,Y,,2026-09-18
7200,18613263,459000,BASELINE,Y,,2026-09-18
7201,18743566,499000,BASELINE,Y,,2026-09-18
7202,16950413,499000,BASELINE,Y,,2026-09-18
7203,18850762,129000,BASELINE,Y,,2026-09-18
7204,18049771,229000,BASELINE,Y,,2026-09-18
7205,19216234,239000,BASELINE,Y,,2026-09-18
7206,18474760,239000,BASELINE,Y,,2026-09-18
7207,18850759,269000,BASELINE,Y,,2026-09-18
7208,19032070,499000,BASELINE,Y,,2026-09-18
7209,16933700,299000,BASELINE,Y,,2026-09-18
7210,18974081,539000,BASELINE,Y,,2026-09-18
7211,19322593,1290000,BASELINE,Y,,2026-09-18
7212,19322579,3090000,BASELINE,Y,,2026-09-18
7213,18659132,4200000,BASELINE,Y,,2026-09-18
7214,19263475,369000,BASELINE,Y,,2026-09-18
7215,19299484,439000,BASELINE,Y,,2026-09-18
7216,17661425,358000,BASELINE,Y,,2026-09-18
7217,19322534,499000,BASELINE,Y,,2026-09-18
7218,18297899,1249000,BASELINE,Y,,2026-09-18
7219,14636853,799000,BASELINE,Y,,2026-09-18
7220,14455257,379000,BASELINE,Y,,2026-09-18
7221,14403681,369000,BASELINE,Y,,2026-09-18
7222,14577739,429000,BASELINE,Y,,2026-09-18
7223,14879374,449000,BASELINE,Y,,2026-09-18
7224,19310564,326000,BASELINE,Y,,2026-09-18
7225,19321768,759000,BASELINE,Y,,2026-09-18
7226,18727294,899000,BASELINE,Y,,2026-09-18
7227,19260819,2150000,BASELINE,Y,,2026-09-18
7228,19206393,1189000,BASELINE,Y,,2026-09-18
7229,19292658,1890000,BASELINE,Y,,2026-09-18
7230,19136173,1249000,BASELINE,Y,,2026-09-18
7231,18796679,2219000,BASELINE,Y,,2026-09-18
7232,19136067,919000,BASELINE,Y,,2026-09-18
7233,19018769,849000,BASELINE,Y,,2026-09-18
7234,19322479,899000,BASELINE,Y,,2026-09-18
7235,19246164,298000,BASELINE,Y,,2026-09-18
7236,18795103,469000,BASELINE,Y,,2026-09-18
7237,19104782,569000,BASELINE,Y,,2026-09-18
7238,18638350,889000,BASELINE,Y,,2026-09-18
7239,18255588,599000,BASELINE,Y,,2026-09-18
7240,19199736,479000,BASELINE,Y,,2026-09-18
7241,19087205,579000,BASELINE,Y,,2026-09-18
7242,19192418,589000,BASELINE,Y,,2026-09-18
7243,19139552,499000,BASELINE,Y,,2026-09-18
7244,19174869,629000,BASELINE,Y,,2026-09-18
7245,19161810,669000,BASELINE,Y,,2026-09-18
7246,18725068,789000,BASELINE,Y,,2026-09-18
7247,19179978,419000,BASELINE,Y,,2026-09-18
7248,19161800,579000,BASELINE,Y,,2026-09-18
7249,18461380,879000,BASELINE,Y,,2026-09-18
7250,19005378,679000,BASELINE,Y,,2026-09-18
7251,19029057,579000,BASELINE,Y,,2026-09-18
7252,18836392,769000,BASELINE,Y,,2026-09-18
7253,18926247,549000,BASELINE,Y,,2026-09-18
7254,19150244,469000,BASELINE,Y,,2026-09-18
7255,19065118,599000,BASELINE,Y,,2026-09-18
7256,19298834,589000,BASELINE,Y,,2026-09-18
7257,18738578,559000,BASELINE,Y,,2026-09-18
7258,18774418,399000,BASELINE,Y,,2026-09-18
7259,19277203,389000,BASELINE,Y,,2026-09-18
7260,18926226,489000,BASELINE,Y,,2026-09-18
7261,19288207,789000,BASELINE,Y,,2026-09-18
7262,18687374,479000,BASELINE,Y,,2026-09-18
7263,18515212,429000,BASELINE,Y,,2026-09-18
7264,18668938,319000,BASELINE,Y,,2026-09-18
7265,19033579,429000,BASELINE,Y,,2026-09-18
7266,18869161,799000,BASELINE,Y,,2026-09-18
7267,19251167,469000,BASELINE,Y,,2026-09-18
7268,19205564,459000,BASELINE,Y,,2026-09-18
7269,19322426,299000,BASELINE,Y,,2026-09-18
7270,14109710,1,BASELINE,Y,,2026-09-18
7271,19300836,939000,BASELINE,Y,,2026-09-18
7272,19298195,1199000,BASELINE,Y,,2026-09-18
7273,18795489,509000,BASELINE,Y,,2026-09-18
7274,19010126,519000,BASELINE,Y,,2026-09-18
7275,19302911,269000,BASELINE,Y,,2026-09-18
7276,18835910,259000,BASELINE,Y,,2026-09-18
7277,19322409,229000,BASELINE,Y,,2026-09-18
7278,18834744,389000,BASELINE,Y,,2026-09-18
7279,18781486,1278000,BASELINE,Y,,2026-09-18
7280,18850670,1180000,BASELINE,Y,,2026-09-18
7281,19322399,309000,BASELINE,Y,,2026-09-18
7282,19305051,449000,BASELINE,Y,,2026-09-18
7283,18872506,719000,BASELINE,Y,,2026-09-18
7284,19265416,1099000,BASELINE,Y,,2026-09-18
7285,19037615,535000,BASELINE,Y,,2026-09-18
7286,19322387,949000,BASELINE,Y,,2026-09-18
7287,19258494,529000,BASELINE,Y,,2026-09-18
7288,19245309,399000,BASELINE,Y,,2026-09-18
7289,18543100,389000,BASELINE,Y,,2026-09-18
7290,18756209,469000,BASELINE,Y,,2026-09-18
7291,18500719,469000,BASELINE,Y,,2026-09-18
7292,18841454,469000,BASELINE,Y,,2026-09-18
7293,18515176,389000,BASELINE,Y,,2026-09-18
7294,18841435,469000,BASELINE,Y,,2026-09-18
7295,18725076,749000,BASELINE,Y,,2026-09-18
7296,19265108,489000,BASELINE,Y,,2026-09-18
7297,18051151,449000,BASELINE,Y,,2026-09-18
7298,19302091,989000,BASELINE,Y,,2026-09-18
7299,18748488,399000,BASELINE,Y,,2026-09-18
7300,18725064,749000,BASELINE,Y,,2026-09-18
7301,18748486,539000,BASELINE,Y,,2026-09-18
7302,18803006,559000,BASELINE,Y,,2026-09-18
7303,19091890,589000,BASELINE,Y,,2026-09-18
7304,18801201,449000,BASELINE,Y,,2026-09-18
7305,19274798,599000,BASELINE,Y,,2026-09-18
7306,19316012,499000,BASELINE,Y,,2026-09-18
7307,18845993,459000,BASELINE,Y,,2026-09-18
7308,19039384,619000,BASELINE,Y,,2026-09-18
7309,18645785,759000,BASELINE,Y,,2026-09-18
7310,19303320,979000,BASELINE,Y,,2026-09-18
7311,19292311,979000,BASELINE,Y,,2026-09-18
7312,19105338,339999,BASELINE,Y,,2026-09-18
7313,18378600,645000,BASELINE,Y,,2026-09-18
7314,19322375,1049000,BASELINE,Y,,2026-09-18
7315,18818189,365000,BASELINE,Y,,2026-09-18
7316,19130271,279000,BASELINE,Y,,2026-09-18
7317,19211290,459000,BASELINE,Y,,2026-09-18
7318,19237503,499000,BASELINE,Y,,2026-09-18
7319,18914955,479999,BASELINE,Y,,2026-09-18
7320,19154954,269000,BASELINE,Y,,2026-09-18
7321,18755108,689999,BASELINE,Y,,2026-09-18
7322,19320248,829000,BASELINE,Y,,2026-09-18
7323,19211312,399000,BASELINE,Y,,2026-09-18
7324,19322364,529000,BASELINE,Y,,2026-09-18
7325,19154901,249999,BASELINE,Y,,2026-09-18
7326,19257584,439000,BASELINE,Y,,2026-09-18
7327,19319523,868000,BASELINE,Y,,2026-09-18
7328,19080877,439999,BASELINE,Y,,2026-09-18
7329,19319518,1988000,BASELINE,Y,,2026-09-18
7330,19055286,379999,BASELINE,Y,,2026-09-18
7331,19237524,299999,BASELINE,Y,,2026-09-18
7332,19080650,229000,BASELINE,Y,,2026-09-18
7333,19322349,639000,BASELINE,Y,,2026-09-18
7334,19301572,385000,BASELINE,Y,,2026-09-18
7335,18516028,275000,BASELINE,Y,,2026-09-18
7336,19301506,168000,BASELINE,Y,,2026-09-18
7337,19313015,359000,BASELINE,Y,,2026-09-18
7338,18540391,528000,BASELINE,Y,,2026-09-18
7339,19322291,399000,BASELINE,Y,,2026-09-18
7340,19032194,739000,BASELINE,Y,,2026-09-18
7341,18273913,719000,BASELINE,Y,,2026-09-18
7342,19094797,289000,BASELINE,Y,,2026-09-18
7343,19170963,429000,BASELINE,Y,,2026-09-18
7344,17788770,250000,BASELINE,Y,,2026-09-18
7345,18665356,150000,BASELINE,Y,,2026-09-18
7346,16477692,1459000,BASELINE,Y,,2026-09-18
7347,18767287,629000,BASELINE,Y,,2026-09-18
7348,18767254,1299000,BASELINE,Y,,2026-09-18
7349,18635154,660000,BASELINE,Y,,2026-09-18
7350,18825372,370000,BASELINE,Y,,2026-09-18
7351,18490300,879000,BASELINE,Y,,2026-09-18
7352,18712532,1299000,BASELINE,Y,,2026-09-18
7353,19140588,999000,BASELINE,Y,,2026-09-18
7354,19240903,449000,BASELINE,Y,,2026-09-18
7355,19256421,438000,BASELINE,Y,,2026-09-18
7356,19182897,889000,BASELINE,Y,,2026-09-18
7357,19211287,799000,BASELINE,Y,,2026-09-18
7358,18721021,1099000,BASELINE,Y,,2026-09-18
7359,19319532,1199000,BASELINE,Y,,2026-09-18
7360,19204299,799000,BASELINE,Y,,2026-09-18
7361,19227817,899000,BASELINE,Y,,2026-09-18
7362,19073028,899000,BASELINE,Y,,2026-09-18
7363,18485236,1490000,BASELINE,Y,,2026-09-18
7364,18936456,335000,BASELINE,Y,,2026-09-18
7365,18936368,399000,BASELINE,Y,,2026-09-18
7366,18864370,1990000,BASELINE,Y,,2026-09-18
7367,19037090,459000,BASELINE,Y,,2026-09-18
7368,19266806,197000,BASELINE,Y,,2026-09-18
7369,19254287,187000,BASELINE,Y,,2026-09-18
7370,19229308,297000,BASELINE,Y,,2026-09-18
7371,19288626,177000,BASELINE,Y,,2026-09-18
7372,19303945,1590000,BASELINE,Y,,2026-09-18
7373,18751813,799000,BASELINE,Y,,2026-09-18
7374,19163739,589000,BASELINE,Y,,2026-09-18
7375,19173625,385000,BASELINE,Y,,2026-09-18
7376,19173558,365000,BASELINE,Y,,2026-09-18
7377,19163764,388000,BASELINE,Y,,2026-09-18
7378,19173587,489000,BASELINE,Y,,2026-09-18
7379,19163694,879000,BASELINE,Y,,2026-09-18
7380,19173612,499000,BASELINE,Y,,2026-09-18
7381,19163820,429000,BASELINE,Y,,2026-09-18
7382,19163782,478000,BASELINE,Y,,2026-09-18
7383,19173572,439000,BASELINE,Y,,2026-09-18
7384,18721087,739000,BASELINE,Y,,2026-09-18
7385,18935147,625000,BASELINE,Y,,2026-09-18
7386,18795462,315000,BASELINE,Y,,2026-09-18
7387,19201705,609000,BASELINE,Y,,2026-09-18
7388,19196485,650000,BASELINE,Y,,2026-09-18
7389,19290555,89000,BASELINE,Y,,2026-09-18
7390,18989270,149000,BASELINE,Y,,2026-09-18
7391,19284756,119000,BASELINE,Y,,2026-09-18
7392,18862519,1290000,BASELINE,Y,,2026-09-18
7393,18091908,1690000,BASELINE,Y,,2026-09-18
7394,18650193,1450000,BASELINE,Y,,2026-09-18
7395,18825605,249000,BASELINE,Y,,2026-09-18
7396,18825804,549000,BASELINE,Y,,2026-09-18
7397,18825836,589000,BASELINE,Y,,2026-09-18
7398,19029650,1349000,BASELINE,Y,,2026-09-18
7399,18491560,558000,BASELINE,Y,,2026-09-18
7400,18944262,3090000,BASELINE,Y,,2026-09-18
7401,18621282,2150000,BASELINE,Y,,2026-09-18
7402,18974941,2950000,BASELINE,Y,,2026-09-18
7403,18767233,959000,BASELINE,Y,,2026-09-18
7404,18621334,1550000,BASELINE,Y,,2026-09-18
7405,19322024,889000,BASELINE,Y,,2026-09-18
7406,19214150,699000,BASELINE,Y,,2026-09-18
7407,19139670,788000,BASELINE,Y,,2026-09-18
7408,19072363,899000,BASELINE,Y,,2026-09-18
7409,19312206,279000,BASELINE,Y,,2026-09-18
7410,19312227,349000,BASELINE,Y,,2026-09-18
7411,19312217,329000,BASELINE,Y,,2026-09-18
7412,18735097,488000,BASELINE,Y,,2026-09-18
7413,19255787,199000,BASELINE,Y,,2026-09-18
7414,19312548,299000,BASELINE,Y,,2026-09-18
7415,19312536,689000,BASELINE,Y,,2026-09-18
7416,19266433,499000,BASELINE,Y,,2026-09-18
7417,19312625,1159000,BASELINE,Y,,2026-09-18
7418,19312618,459000,BASELINE,Y,,2026-09-18
7419,19312617,599000,BASELINE,Y,,2026-09-18
7420,18773771,850000,BASELINE,Y,,2026-09-18
7421,18802691,1850000,BASELINE,Y,,2026-09-18
7422,19321987,459000,BASELINE,Y,,2026-09-18
7423,19321919,799000,BASELINE,Y,,2026-09-18
7424,19261762,328000,BASELINE,Y,,2026-09-18
7425,19209712,338000,BASELINE,Y,,2026-09-18
7426,19278430,699000,BASELINE,Y,,2026-09-18
7427,19004018,437000,BASELINE,Y,,2026-09-18
7428,19321879,599000,BASELINE,Y,,2026-09-18
7429,19299973,499000,BASELINE,Y,,2026-09-18
7430,18962398,559000,BASELINE,Y,,2026-09-18
7431,19099370,709000,BASELINE,Y,,2026-09-18
7432,19239224,525000,BASELINE,Y,,2026-09-18
7433,19125403,2890000,BASELINE,Y,,2026-09-18
7434,19188724,265000,BASELINE,Y,,2026-09-18
7435,19076756,325000,BASELINE,Y,,2026-09-18
7436,18946383,195000,BASELINE,Y,,2026-09-18
7437,18547959,265000,BASELINE,Y,,2026-09-18
7438,18820998,215000,BASELINE,Y,,2026-09-18
7439,19318986,255000,BASELINE,Y,,2026-09-18
7440,19318550,319000,BASELINE,Y,,2026-09-18
7441,19093595,289000,BASELINE,Y,,2026-09-18
7442,19321831,569000,BASELINE,Y,,2026-09-18
7443,19063518,959000,BASELINE,Y,,2026-09-18
7444,19233434,709000,BASELINE,Y,,2026-09-18
7445,16957623,619000,BASELINE,Y,,2026-09-18
7446,19048613,259000,BASELINE,Y,,2026-09-18
7447,18734100,369000,BASELINE,Y,,2026-09-18
7448,19303414,269000,BASELINE,Y,,2026-09-18
7449,18946864,749000,BASELINE,Y,,2026-09-18
7450,19321704,999000,BASELINE,Y,,2026-09-18
7451,19321737,588000,BASELINE,Y,,2026-09-18
7452,19269108,799000,BASELINE,Y,,2026-09-18
7453,19000332,1488000,BASELINE,Y,,2026-09-18
7454,19321729,8900000,BASELINE,Y,,2026-09-18
7455,18604018,439000,BASELINE,Y,,2026-09-18
7456,19224418,759000,BASELINE,Y,,2026-09-18
7457,18955353,379000,BASELINE,Y,,2026-09-18
7458,18715609,659000,BASELINE,Y,,2026-09-18
7459,18855385,579000,BASELINE,Y,,2026-09-18
7460,18715606,369000,BASELINE,Y,,2026-09-18
7461,18927190,1039000,BASELINE,Y,,2026-09-18
7462,19189204,699000,BASELINE,Y,,2026-09-18
7463,18386114,499000,BASELINE,Y,,2026-09-18
7464,18755773,499000,BASELINE,Y,,2026-09-18
7465,18813885,879000,BASELINE,Y,,2026-09-18
7466,18755771,799000,BASELINE,Y,,2026-09-18
7467,18813882,759000,BASELINE,Y,,2026-09-18
7468,19189175,479000,BASELINE,Y,,2026-09-18
7469,19163061,999000,BASELINE,Y,,2026-09-18
7470,19163060,839000,BASELINE,Y,,2026-09-18
7471,19189169,799000,BASELINE,Y,,2026-09-18
7472,19242280,759000,BASELINE,Y,,2026-09-18
7473,18479517,759000,BASELINE,Y,,2026-09-18
7474,19097995,799000,BASELINE,Y,,2026-09-18
7475,18701194,259000,BASELINE,Y,,2026-09-18
7476,19097987,519000,BASELINE,Y,,2026-09-18
7477,17830913,259000,BASELINE,Y,,2026-09-18
7478,18410557,659000,BASELINE,Y,,2026-09-18
7479,19281436,549000,BASELINE,Y,,2026-09-18
7480,18715610,359000,BASELINE,Y,,2026-09-18
7481,18966035,699000,BASELINE,Y,,2026-09-18
7482,19281434,729000,BASELINE,Y,,2026-09-18
7483,19281444,439000,BASELINE,Y,,2026-09-18
7484,18829722,699000,BASELINE,Y,,2026-09-18
7485,19019638,549000,BASELINE,Y,,2026-09-18
7486,19292950,329000,BASELINE,Y,,2026-09-18
7487,19098002,649000,BASELINE,Y,,2026-09-18
7488,19163054,459000,BASELINE,Y,,2026-09-18
7489,19292941,719000,BASELINE,Y,,2026-09-18
7490,19319978,729000,BASELINE,Y,,2026-09-18
7491,19319976,799000,BASELINE,Y,,2026-09-18
7492,18666146,959000,BASELINE,Y,,2026-09-18
7493,19321709,518000,BASELINE,Y,,2026-09-18
7494,19274787,699000,BASELINE,Y,,2026-09-18
7495,17250802,529000,BASELINE,Y,,2026-09-18
7496,18380284,1410000,BASELINE,Y,,2026-09-18
7497,19305371,839000,BASELINE,Y,,2026-09-18
7498,18674709,519000,BASELINE,Y,,2026-09-18
7499,18869172,369000,BASELINE,Y,,2026-09-18
7500,18723702,219000,BASELINE,Y,,2026-09-18
7501,18721054,1230000,BASELINE,Y,,2026-09-18
7502,19321616,369000,BASELINE,Y,,2026-09-18
7503,19211913,359000,BASELINE,Y,,2026-09-18
7504,19051810,548000,BASELINE,Y,,2026-09-18
7505,19281005,575000,BASELINE,Y,,2026-09-18
7506,19281042,545000,BASELINE,Y,,2026-09-18
7507,19102248,890000,BASELINE,Y,,2026-09-18
7508,19102232,535000,BASELINE,Y,,2026-09-18
7509,19239099,1899000,BASELINE,Y,,2026-09-18
7510,19239017,1549000,BASELINE,Y,,2026-09-18
7511,17555844,179000,BASELINE,Y,,2026-09-18
7512,18752105,829000,BASELINE,Y,,2026-09-18
7513,19276846,319000,BASELINE,Y,,2026-09-18
7514,19275829,349000,BASELINE,Y,,2026-09-18
7515,19124830,209000,BASELINE,Y,,2026-09-18
7516,19255964,819000,BASELINE,Y,,2026-09-18
7517,18942555,749000,BASELINE,Y,,2026-09-18
7518,18816780,499000,BASELINE,Y,,2026-09-18
7519,18514886,699000,BASELINE,Y,,2026-09-18
7520,18404428,1059000,BASELINE,Y,,2026-09-18
7521,16353844,559000,BASELINE,Y,,2026-09-18
7522,18814036,579000,BASELINE,Y,,2026-09-18
7523,19315448,479000,BASELINE,Y,,2026-09-18
7524,19300471,269000,BASELINE,Y,,2026-09-18
7525,18630626,799000,BASELINE,Y,,2026-09-18
7526,18764794,649000,BASELINE,Y,,2026-09-18
7527,19277581,1299000,BASELINE,Y,,2026-09-18
7528,18472243,979000,BASELINE,Y,,2026-09-18
7529,18404588,1049000,BASELINE,Y,,2026-09-18
7530,19215473,497000,BASELINE,Y,,2026-09-18
7531,18734239,399000,BASELINE,Y,,2026-09-18
7532,18734255,399000,BASELINE,Y,,2026-09-18
7533,18734120,549000,BASELINE,Y,,2026-09-18
7534,18733989,529000,BASELINE,Y,,2026-09-18
7535,18733955,529000,BASELINE,Y,,2026-09-18
7536,18507834,599000,BASELINE,Y,,2026-09-18
7537,18507828,799000,BASELINE,Y,,2026-09-18
7538,18507824,790000,BASELINE,Y,,2026-09-18
7539,16675563,1,BASELINE,Y,,2026-09-18
7540,18706680,569000,BASELINE,Y,,2026-09-18
7541,18706711,369000,BASELINE,Y,,2026-09-18
7542,18706670,569000,BASELINE,Y,,2026-09-18
7543,18706695,389000,BASELINE,Y,,2026-09-18
7544,18706662,379000,BASELINE,Y,,2026-09-18
7545,19317437,439000,BASELINE,Y,,2026-09-18
7546,19317487,249000,BASELINE,Y,,2026-09-18
7547,19317453,489000,BASELINE,Y,,2026-09-18
7548,19317479,139000,BASELINE,Y,,2026-09-18
7549,19317472,369000,BASELINE,Y,,2026-09-18
7550,19252767,2390000,BASELINE,Y,,2026-09-18
7551,19074222,2690000,BASELINE,Y,,2026-09-18
7552,19318641,59000,BASELINE,Y,,2026-09-18
7553,19315511,44000,BASELINE,Y,,2026-09-18
7554,19315537,34000,BASELINE,Y,,2026-09-18
7555,19284371,179000,BASELINE,Y,,2026-09-18
7556,19284363,269000,BASELINE,Y,,2026-09-18
7557,19321479,309000,BASELINE,Y,,2026-09-18
7558,19284390,299000,BASELINE,Y,,2026-09-18
7559,19122054,329000,BASELINE,Y,,2026-09-18
7560,18622597,459000,BASELINE,Y,,2026-09-18
7561,19259767,1259000,BASELINE,Y,,2026-09-18
7562,19136352,699000,BASELINE,Y,,2026-09-18
7563,19249239,1049000,BASELINE,Y,,2026-09-18
7564,19218751,739000,BASELINE,Y,,2026-09-18
7565,19218727,739000,BASELINE,Y,,2026-09-18
7566,19259778,1090000,BASELINE,Y,,2026-09-18
7567,19092052,1449000,BASELINE,Y,,2026-09-18
7568,19314492,599000,BASELINE,Y,,2026-09-18
7569,19005909,599000,BASELINE,Y,,2026-09-18
7570,19321463,699000,BASELINE,Y,,2026-09-18
7571,19249878,770000,BASELINE,Y,,2026-09-18
7572,19249874,770000,BASELINE,Y,,2026-09-18
7573,19162443,1,BASELINE,Y,,2026-09-18
7574,19249894,490000,BASELINE,Y,,2026-09-18
7575,19122455,1299000,BASELINE,Y,,2026-09-18
7576,19106555,199000,BASELINE,Y,,2026-09-18
7577,19110628,349000,BASELINE,Y,,2026-09-18
7578,19100340,259000,BASELINE,Y,,2026-09-18
7579,18971058,299000,BASELINE,Y,,2026-09-18
7580,18900013,289000,BASELINE,Y,,2026-09-18
7581,19110572,289000,BASELINE,Y,,2026-09-18
7582,18963500,279000,BASELINE,Y,,2026-09-18
7583,19279657,289000,BASELINE,Y,,2026-09-18
7584,19280037,389000,BASELINE,Y,,2026-09-18
7585,19279779,599000,BASELINE,Y,,2026-09-18
7586,19280163,269000,BASELINE,Y,,2026-09-18
7587,19128990,279000,BASELINE,Y,,2026-09-18
7588,19217693,339000,BASELINE,Y,,2026-09-18
7589,19280540,299000,BASELINE,Y,,2026-09-18
7590,19279897,399000,BASELINE,Y,,2026-09-18
7591,18896534,379000,BASELINE,Y,,2026-09-18
7592,19269140,819000,BASELINE,Y,,2026-09-18
7593,19131666,299000,BASELINE,Y,,2026-09-18
7594,19280018,399000,BASELINE,Y,,2026-09-18
7595,18819216,1790000,BASELINE,Y,,2026-09-18
7596,19280143,299000,BASELINE,Y,,2026-09-18
7597,19280131,349000,BASELINE,Y,,2026-09-18
7598,19259710,629000,BASELINE,Y,,2026-09-18
7599,18875124,559000,BASELINE,Y,,2026-09-18
7600,19224492,629000,BASELINE,Y,,2026-09-18
7601,18759394,1290000,BASELINE,Y,,2026-09-18
7602,18374752,555000,BASELINE,Y,,2026-09-18
7603,19121278,489000,BASELINE,Y,,2026-09-18
7604,18484897,269000,BASELINE,Y,,2026-09-18
7605,19219454,239000,BASELINE,Y,,2026-09-18
7606,17975598,439000,BASELINE,Y,,2026-09-18
7607,19277788,308000,BASELINE,Y,,2026-09-18
7608,19277785,519000,BASELINE,Y,,2026-09-18
7609,19277801,199000,BASELINE,Y,,2026-09-18
7610,19277795,259000,BASELINE,Y,,2026-09-18
7611,18989977,599000,BASELINE,Y,,2026-09-18
7612,19161182,239000,BASELINE,Y,,2026-09-18
7613,19161123,499000,BASELINE,Y,,2026-09-18
7614,19161301,789000,BASELINE,Y,,2026-09-18
7615,19094634,699000,BASELINE,Y,,2026-09-18
7616,19094708,559000,BASELINE,Y,,2026-09-18
7617,19094578,609000,BASELINE,Y,,2026-09-18
7618,18849402,305000,BASELINE,Y,,2026-09-18
7619,19214468,548000,BASELINE,Y,,2026-09-18
7620,19321285,429000,BASELINE,Y,,2026-09-18
7621,18382084,499000,BASELINE,Y,,2026-09-18
